725.07000000,received,sell,2017-12-27T17:36:32.952000Z,1812583989,Null,Null,0.31000000
725.07000000,open,sell,2017-12-27T17:36:32.952000Z,1812583990,Null,0.31000000,Null
722.24000000,received,buy,2017-12-27T17:36:32.954000Z,1812583991,Null,Null,9.00000000
722.24000000,open,buy,2017-12-27T17:36:32.954000Z,1812583992,Null,9.00000000,Null
722.24000000,received,buy,2017-12-27T17:36:32.959000Z,1812583993,Null,Null,9.00000000
722.24000000,open,buy,2017-12-27T17:36:32.959000Z,1812583994,Null,9.00000000,Null
726.97000000,received,sell,2017-12-27T17:36:32.963000Z,1812583995,Null,Null,9.00000000
726.97000000,open,sell,2017-12-27T17:36:32.963000Z,1812583996,Null,9.00000000,Null
726.97000000,done,sell,2017-12-27T17:36:32.975000Z,1812583997,canceled,9.00000000,Null
722.24000000,done,buy,2017-12-27T17:36:32.995000Z,1812583998,canceled,9.00000000,Null
722.24000000,done,buy,2017-12-27T17:36:32.996000Z,1812583999,canceled,9.00000000,Null
722.01000000,done,buy,2017-12-27T17:36:33.000000Z,1812584000,canceled,0.31000000,Null
726.99000000,received,sell,2017-12-27T17:36:33.040000Z,1812584001,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:33.040000Z,1812584002,Null,9.00000000,Null
722.02000000,received,buy,2017-12-27T17:36:33.053000Z,1812584003,Null,Null,0.31000000
722.02000000,open,buy,2017-12-27T17:36:33.053000Z,1812584004,Null,0.31000000,Null
726.99000000,received,sell,2017-12-27T17:36:33.054000Z,1812584005,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:33.054000Z,1812584006,Null,9.00000000,Null
726.99000000,done,sell,2017-12-27T17:36:33.073000Z,1812584007,canceled,9.00000000,Null
725.07000000,done,sell,2017-12-27T17:36:33.075000Z,1812584008,canceled,0.31000000,Null
690.00000000,received,buy,2017-12-27T17:36:33.084000Z,1812584009,Null,Null,0.00700000
690.00000000,open,buy,2017-12-27T17:36:33.084000Z,1812584010,Null,0.00700000,Null
726.97000000,received,sell,2017-12-27T17:36:33.091000Z,1812584011,Null,Null,6.46488800
726.97000000,open,sell,2017-12-27T17:36:33.091000Z,1812584012,Null,6.46488800,Null
726.99000000,done,sell,2017-12-27T17:36:33.103000Z,1812584013,canceled,9.00000000,Null
722.25000000,received,buy,2017-12-27T17:36:33.104000Z,1812584014,Null,Null,9.00000000
722.25000000,open,buy,2017-12-27T17:36:33.104000Z,1812584015,Null,9.00000000,Null
726.98000000,received,sell,2017-12-27T17:36:33.138000Z,1812584016,Null,Null,9.00000000
726.98000000,open,sell,2017-12-27T17:36:33.138000Z,1812584017,Null,9.00000000,Null
726.97000000,done,sell,2017-12-27T17:36:33.138000Z,1812584018,canceled,6.46488800,Null
722.25000000,done,buy,2017-12-27T17:36:33.167000Z,1812584019,canceled,9.00000000,Null
726.98000000,received,sell,2017-12-27T17:36:33.183000Z,1812584020,Null,Null,9.00000000
726.98000000,open,sell,2017-12-27T17:36:33.183000Z,1812584021,Null,9.00000000,Null
360.77000000,done,buy,2017-12-27T17:36:33.190000Z,1812584022,canceled,3.00000000,Null
726.98000000,done,sell,2017-12-27T17:36:33.216000Z,1812584023,canceled,9.00000000,Null
722.25000000,received,buy,2017-12-27T17:36:33.240000Z,1812584024,Null,Null,9.00000000
722.25000000,open,buy,2017-12-27T17:36:33.240000Z,1812584025,Null,9.00000000,Null
722.25000000,done,buy,2017-12-27T17:36:33.253000Z,1812584026,canceled,9.00000000,Null
726.97000000,received,sell,2017-12-27T17:36:33.264000Z,1812584027,Null,Null,9.00000000
726.97000000,open,sell,2017-12-27T17:36:33.264000Z,1812584028,Null,9.00000000,Null
726.98000000,done,sell,2017-12-27T17:36:33.268000Z,1812584029,canceled,9.00000000,Null
722.26000000,received,buy,2017-12-27T17:36:33.283000Z,1812584030,Null,Null,9.00000000
722.26000000,open,buy,2017-12-27T17:36:33.283000Z,1812584031,Null,9.00000000,Null
726.99000000,received,sell,2017-12-27T17:36:33.304000Z,1812584032,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:33.304000Z,1812584033,Null,9.00000000,Null
726.97000000,done,sell,2017-12-27T17:36:33.311000Z,1812584034,canceled,9.00000000,Null
726.98000000,received,sell,2017-12-27T17:36:33.312000Z,1812584035,Null,Null,6.46488800
726.98000000,open,sell,2017-12-27T17:36:33.312000Z,1812584036,Null,6.46488800,Null
722.26000000,done,buy,2017-12-27T17:36:33.316000Z,1812584037,canceled,9.00000000,Null
726.99000000,done,sell,2017-12-27T17:36:33.320000Z,1812584038,canceled,9.00000000,Null
719.21000000,done,buy,2017-12-27T17:36:33.325000Z,1812584039,canceled,0.04000000,Null
725.09000000,received,sell,2017-12-27T17:36:33.325000Z,1812584040,Null,Null,0.31000000
725.09000000,open,sell,2017-12-27T17:36:33.325000Z,1812584041,Null,0.31000000,Null
728.44000000,received,sell,2017-12-27T17:36:33.337000Z,1812584042,Null,Null,2.81810000
728.44000000,open,sell,2017-12-27T17:36:33.337000Z,1812584043,Null,2.81810000,Null
727.80000000,done,sell,2017-12-27T17:36:33.337000Z,1812584044,canceled,2.81810000,Null
726.98000000,received,sell,2017-12-27T17:36:33.342000Z,1812584045,Null,Null,9.00000000
726.98000000,open,sell,2017-12-27T17:36:33.342000Z,1812584046,Null,9.00000000,Null
